29381,2024-07-19,842.3868165953644,конфеты,889.1565976391933
57669,2024-04-05,253.63444852231072,молоко,1355.9675078500402
57989,2023-11-21,662.0234598118012,молоко,315.79250923654666
15608,2024-03-12,637.653128012193,торт,73.11762650748686
92993,2024-02-20,697.7378692360813,торт,85.32401504024891
34626,2024-04-04,792.0975121783605,мясо,228.8172664278291
49244,2024-09-11,315.36911361833126,картошка,182.72594044238886
33307,2023-10-25,391.5872962318203,торт,1290.7370045394548
66544,2024-07-04,114.01034707547382,картошка,352.9388710183391
29181,2024-05-01,319.77711185019575,картошка,621.9945488093879
68291,2024-04-29,525.1019216444431,торт,321.2390506734942
64231,2024-08-12,714.0348294503335,конфеты,173.9637166729438
54426,2024-09-10,295.49762435088957,картошка,493.7413866754414
47760,2024-10-05,403.3020835414219,картошка,342.10065315826296
68540,2024-09-11,179.9236013088702,молоко,910.7105538786011
86641,2024-01-13,360.25090907904064,картошка,1439.863691539733
83214,2024-04-20,777.8210557140376,картошка,1000.0419243751332
48258,2023-10-23,710.2964119086434,картошка,470.6321329369436
58279,2023-11-28,58.00320037373837,конфеты,700.6479139236859
61275,2024-04-18,935.0920393488854,картошка,1295.8581237406088
84965,2024-08-09,728.061770351671,мясо,1016.8285249433142
32254,2024-01-22,339.4296261841785,мясо,1300.83633932115
72334,2024-10-14,78.10052529564439,картошка,1416.2671955325332
93253,2024-01-07,203.30519989792785,торт,863.3261135124228
60898,2024-07-10,520.4735280026,молоко,1005.1778158906754
21652,2024-03-25,399.0881644808239,картошка,599.7253378766294
50514,2024-08-03,526.7110381427833,картошка,147.11767942365057
35066,2024-04-09,706.4125840913256,торт,167.584654899393
90961,2023-12-18,797.0882863330847,картошка,1349.747359476178
57065,2024-03-02,815.0694919770698,мясо,1383.8128984457421
17387,2023-12-17,976.1995170862727,молоко,1242.6953404918477
55518,2024-09-28,41.31693278305838,торт,759.6471285216003
95275,2024-05-23,816.1298095281587,конфеты,1202.9868167623888
13587,2024-05-18,176.62472525238053,конфеты,1160.3393498794132
73582,2024-03-09,432.6719737545878,картошка,540.8250298616149
70713,2024-04-19,536.5733331805297,молоко,1396.7425434479735
38307,2024-10-03,119.11380418187389,картошка,305.1112264556712
76927,2024-06-19,784.9521994746403,картошка,59.771340809693584
15581,2024-06-12,845.4291630309514,конфеты,81.84736603882524
52962,2024-01-15,50.163232642274,мясо,888.0301275781774
15709,2024-01-24,956.0503157668553,мясо,1289.500399691757
24196,2024-06-25,976.5677159644252,мясо,349.60779406849855
22798,2024-06-23,691.9600125937764,картошка,248.37261890438953
47795,2024-06-16,282.39898869645566,конфеты,439.6368481204013
55525,2023-12-21,927.8244042565979,молоко,1310.991489472475
95382,2023-12-19,956.2834719017753,молоко,116.25800475046171
51733,2024-01-09,874.8451575636477,картошка,1344.2064843128753
39204,2023-11-08,83.82597590464067,мясо,42.09471490488633
23613,2024-08-01,18.164393002945765,конфеты,1289.310538632502
49251,2024-03-06,57.49415176929957,конфеты,1164.2945819805534
83321,2024-01-19,503.8189747151822,конфеты,1242.2954018432513
45167,2023-12-24,966.273231641048,торт,1393.3668604603702
16488,2023-11-07,890.1640979616426,картошка,1067.7749463657465
48944,2024-04-16,717.2405290363635,мясо,1278.1457356389246
62577,2024-03-28,565.7184539873189,мясо,163.77428591601785
98076,2024-10-13,508.51474160588003,торт,1234.3016187632297
93659,2024-10-06,934.6189276990964,молоко,669.4938171999555
74833,2023-12-10,715.3543576930688,торт,1215.988078391491
11357,2024-09-26,351.48038927898824,торт,28.299846066101786
97499,2024-08-25,685.4792545137987,картошка,418.1597716401996
77364,2024-09-21,172.71475305676682,молоко,1190.4251856730903
96730,2024-01-11,881.6616277957809,мясо,24.707257892889455
48981,2024-07-20,393.2766294840158,картошка,324.39399825674093
49243,2023-12-02,199.15181956011378,мясо,920.674902078662
13090,2024-02-22,494.0376839173605,мясо,204.18595116737256
39448,2024-06-24,712.5012586093359,торт,883.7190016801958
14129,2024-09-19,478.5300560148437,мясо,159.12802467364867
27389,2024-02-22,34.539679675679864,мясо,1307.0237320232145
80110,2024-09-02,356.49746773056177,торт,361.80081324396565
75923,2023-10-29,840.2084287656847,торт,1367.0765516029455
21537,2023-12-29,404.5296028901676,молоко,1242.1018984525656
33014,2024-09-30,743.310653423035,торт,836.4846529312116
64432,2024-06-04,692.1753334601735,торт,210.39620062161308
42300,2023-11-10,303.4084166139422,мясо,598.5004574119916
25406,2024-09-26,459.6846631642793,молоко,720.8594571966406
90506,2024-03-22,380.3508330218706,мясо,660.9333544311922
78562,2024-05-18,575.3352037999188,конфеты,148.63295605891196
31966,2024-06-28,265.8104477807357,торт,1463.4285424539426
19207,2024-02-20,962.5772224470702,конфеты,1354.585041537561
72749,2023-10-30,300.173730467974,картошка,292.42730341770573
10821,2024-02-04,721.8455643189035,молоко,528.5391834109387
